75,442,Wall-0202,19.2037
76,442,Wall-0202,19.1854
76,443,Wall-0202,19.1658
77,441,Wall-0202,19.187
77,442,Wall-0202,19.1672
77,443,Wall-0202,19.1475
78,440,Wall-0202,19.1886
78,441,Wall-0202,19.1688
78,442,Wall-0202,19.1489
78,443,Wall-0202,19.1293
78,444,Wall-0202,19.1099
79,440,Wall-0202,19.1704
79,441,Wall-0202,19.1506
79,442,Wall-0202,19.1308
79,443,Wall-0202,19.1112
79,444,Wall-0202,19.0917
79,445,Wall-0202,19.0724
80,439,Wall-0202,19.1721
80,440,Wall-0202,19.1522
80,441,Wall-0202,19.1324
80,442,Wall-0202,19.1126
80,443,Wall-0202,19.093
80,444,Wall-0202,19.0736
80,445,Wall-0202,19.0543
81,438,Wall-0202,19.1738
81,439,Wall-0202,19.1538
81,440,Wall-0202,19.134
81,441,Wall-0202,19.1142
81,442,Wall-0202,19.0944
81,443,Wall-0202,19.0749
81,444,Wall-0202,19.0555
81,445,Wall-0202,19.0363
81,446,Wall-0202,19.0171
82,438,Wall-0202,19.1556
82,439,Wall-0202,19.1356
82,440,Wall-0202,19.1158
82,441,Wall-0202,19.096
82,442,Wall-0202,19.0763
82,443,Wall-0202,19.0568
82,444,Wall-0202,19.0375
82,445,Wall-0202,19.0182
82,446,Wall-0202,18.9991
82,447,Wall-0202,18.9801
83,437,Wall-0202,19.1575
83,438,Wall-0202,19.1374
83,439,Wall-0202,19.1175
83,440,Wall-0202,19.0976
83,441,Wall-0202,19.0779
83,442,Wall-0202,19.0582
83,443,Wall-0202,19.0388
83,444,Wall-0202,19.0194
83,445,Wall-0202,19.0002
83,446,Wall-0202,18.9811
83,447,Wall-0202,18.9621
84,436,Wall-0202,19.1595
84,437,Wall-0202,19.1393
84,438,Wall-0202,19.1192
84,439,Wall-0202,19.0993
84,440,Wall-0202,19.0795
84,441,Wall-0202,19.0598
84,442,Wall-0202,19.0402
84,443,Wall-0202,19.0207
84,444,Wall-0202,19.0014
84,445,Wall-0202,18.9822
84,446,Wall-0202,18.9632
84,447,Wall-0202,18.9442
84,448,Wall-0202,18.9253
85,436,Wall-0202,19.1413
85,437,Wall-0202,19.1211
85,438,Wall-0202,19.1011
85,439,Wall-0202,19.0812
85,440,Wall-0202,19.0614
85,441,Wall-0202,19.0418
85,442,Wall-0202,19.0221
85,443,Wall-0202,19.0027
85,444,Wall-0202,18.9834
85,445,Wall-0202,18.9643
85,446,Wall-0202,18.9452
85,447,Wall-0202,18.9263
85,448,Wall-0202,18.9074
85,449,Wall-0202,18.8887
86,435,Wall-0202,19.1433
86,436,Wall-0202,19.1231
86,437,Wall-0202,19.1029
86,438,Wall-0202,19.0829
86,439,Wall-0202,19.0631
86,440,Wall-0202,19.0433
86,441,Wall-0202,19.0237
